ano,sem,codclg,codcur,codhab,staalu,codund,sglund,nomcur,nomhab,matr
2012,1,2,Sem cadastro,Sem cadastro,M,2,FD,,,36
2012,2,2,2010,502,A,2,FD,Direito,Área: Direito de Empresa (Administração Empresarial e Tributária),1
2012,2,2,2011,404,A,2,FD,Direito,Área: Direito Privado e Processo Civil,1
2012,2,2,2011,502,A,2,FD,Direito,Área: Direito de Empresa (Administração Empresarial e Tributária),1
2012,2,2,2012,504,M,2,FD,Direito,Área: Direito de Empresa (Administração Empresarial e Tributária),2
2012,2,2,2012,604,M,2,FD,Direito,Área: Direito do Trabalho e da Segurança Social,2
2012,2,2,2012,702,A,2,FD,Direito,Área Livre,3
2012,2,2,2012,702,M,2,FD,Direito,Área Livre,4
2012,2,2,2012,702,R,2,FD,Direito,Área Livre,1
2012,2,2,2012,704,M,2,FD,Direito,Área Livre,9
2012,2,2,2013,102,A,2,FD,Direito,Direito,11
2012,2,2,2013,102,M,2,FD,Direito,Direito,1174
2012,2,2,2013,102,R,2,FD,Direito,Direito,1
2012,2,2,2013,102,T,2,FD,Direito,Direito,13
2012,2,2,2013,104,A,2,FD,Direito,Direito,10
2012,2,2,2013,104,M,2,FD,Direito,Direito,1155
2012,2,2,2013,104,T,2,FD,Direito,Direito,30
2012,2,2,Sem cadastro,Sem cadastro,M,2,FD,,,36
2013,1,2,2010,502,A,2,FD,Direito,Área: Direito de Empresa (Administração Empresarial e Tributária),1
2013,1,2,2012,504,A,2,FD,Direito,Área: Direito de Empresa (Administração Empresarial e Tributária),1
2013,1,2,2012,604,A,2,FD,Direito,Área: Direito do Trabalho e da Segurança Social,1
2013,1,2,2012,702,A,2,FD,Direito,Área Livre,1
2013,1,2,2012,702,M,2,FD,Direito,Área Livre,2
2013,1,2,2012,704,M,2,FD,Direito,Área Livre,5
2013,1,2,2012,704,T,2,FD,Direito,Área Livre,1
2013,1,2,2013,102,A,2,FD,Direito,Direito,7
2013,1,2,2013,102,M,2,FD,Direito,Direito,1216
2013,1,2,2013,102,R,2,FD,Direito,Direito,1
2013,1,2,2013,102,T,2,FD,Direito,Direito,20
2013,1,2,2013,104,A,2,FD,Direito,Direito,15
2013,1,2,2013,104,M,2,FD,Direito,Direito,1167
2013,1,2,2013,104,R,2,FD,Direito,Direito,3
2013,1,2,2013,104,T,2,FD,Direito,Direito,25
2013,1,2,Sem cadastro,Sem cadastro,M,2,FD,,,38
2013,2,2,2012,504,M,2,FD,Direito,Área: Direito de Empresa (Administração Empresarial e Tributária),1
2013,2,2,2012,604,A,2,FD,Direito,Área: Direito do Trabalho e da Segurança Social,1
2013,2,2,2012,702,M,2,FD,Direito,Área Livre,2
2013,2,2,2012,704,A,2,FD,Direito,Área Livre,1
2013,2,2,2012,704,M,2,FD,Direito,Área Livre,2
2013,2,2,2012,704,R,2,FD,Direito,Área Livre,1
2013,2,2,2012,704,T,2,FD,Direito,Área Livre,2
2013,2,2,2013,102,A,2,FD,Direito,Direito,5
2013,2,2,2013,102,M,2,FD,Direito,Direito,1213
2013,2,2,2013,102,T,2,FD,Direito,Direito,19
2013,2,2,2013,104,A,2,FD,Direito,Direito,11
2013,2,2,2013,104,M,2,FD,Direito,Direito,1140
2013,2,2,2013,104,R,2,FD,Direito,Direito,2
2013,2,2,2013,104,T,2,FD,Direito,Direito,30
2013,2,2,Sem cadastro,Sem cadastro,M,2,FD,,,40
2014,1,2,2012,504,A,2,FD,Direito,Área: Direito de Empresa (Administração Empresarial e Tributária),1
2014,1,2,2012,702,M,2,FD,Direito,Área Livre,1
2014,1,2,2012,704,A,2,FD,Direito,Área Livre,2
2014,1,2,2012,704,M,2,FD,Direito,Área Livre,1
2014,1,2,2012,704,R,2,FD,Direito,Área Livre,1
2014,1,2,2012,704,T,2,FD,Direito,Área Livre,2
2014,1,2,2013,102,A,2,FD,Direito,Direito,16
2014,1,2,2013,102,M,2,FD,Direito,Direito,1216
2014,1,2,2013,102,R,2,FD,Direito,Direito,1
2014,1,2,2013,102,T,2,FD,Direito,Direito,18
2014,1,2,2013,104,A,2,FD,Direito,Direito,8
2014,1,2,2013,104,M,2,FD,Direito,Direito,1137
2014,1,2,2013,104,R,2,FD,Direito,Direito,1
2014,1,2,2013,104,T,2,FD,Direito,Direito,40
2014,1,2,Sem cadastro,Sem cadastro,M,2,FD,,,53
2014,2,2,2010,104,A,2,FD,Direito,Direito - Núcleo Geral,1
2014,2,2,2012,504,M,2,FD,Direito,Área: Direito de Empresa (Administração Empresarial e Tributária),1
2014,2,2,2012,704,M,2,FD,Direito,Área Livre,2
2014,2,2,2012,704,T,2,FD,Direito,Área Livre,1
2014,2,2,2013,102,A,2,FD,Direito,Direito,1
2014,2,2,2013,102,M,2,FD,Direito,Direito,1219
2014,2,2,2013,102,T,2,FD,Direito,Direito,13
2014,2,2,2013,104,A,2,FD,Direito,Direito,1
2014,2,2,2013,104,M,2,FD,Direito,Direito,1136
2014,2,2,2013,104,T,2,FD,Direito,Direito,35
2014,2,2,Sem cadastro,Sem cadastro,M,2,FD,,,55
2015,1,2,2010,104,A,2,FD,Direito,Direito - Núcleo Geral,1
2015,1,2,2012,704,T,2,FD,Direito,Área Livre,1
2015,1,2,2013,102,A,2,FD,Direito,Direito,2
2015,1,2,2013,102,M,2,FD,Direito,Direito,1232
2015,1,2,2013,102,T,2,FD,Direito,Direito,12
2015,1,2,2013,104,A,2,FD,Direito,Direito,11
2015,1,2,2013,104,M,2,FD,Direito,Direito,1182
2015,1,2,2013,104,T,2,FD,Direito,Direito,30
2015,1,2,Sem cadastro,Sem cadastro,M,2,FD,,,37
2015,2,2,2012,704,T,2,FD,Direito,Área Livre,1
2015,2,2,2013,102,M,2,FD,Direito,Direito,1212
2015,2,2,2013,102,T,2,FD,Direito,Direito,18
2015,2,2,2013,104,A,2,FD,Direito,Direito,1
2015,2,2,2013,104,M,2,FD,Direito,Direito,1170
2015,2,2,2013,104,T,2,FD,Direito,Direito,24
2015,2,2,Sem cadastro,Sem cadastro,M,2,FD,,,39
2016,1,2,2012,704,T,2,FD,Direito,Área Livre,1
2016,1,2,2013,102,A,2,FD,Direito,Direito,5
2016,1,2,2013,102,M,2,FD,Direito,Direito,1219
2016,1,2,2013,102,T,2,FD,Direito,Direito,11
2016,1,2,2013,104,A,2,FD,Direito,Direito,7
2016,1,2,2013,104,M,2,FD,Direito,Direito,1194
2016,1,2,2013,104,R,2,FD,Direito,Direito,1
2016,1,2,2013,104,T,2,FD,Direito,Direito,35
2016,1,2,Sem cadastro,Sem cadastro,M,2,FD,,,24
2016,2,2,2012,504,A,2,FD,Direito,Área: Direito de Empresa (Administração Empresarial e Tributária),1
2016,2,2,2012,704,T,2,FD,Direito,Área Livre,1
2016,2,2,2013,102,M,2,FD,Direito,Direito,1211
2016,2,2,2013,102,T,2,FD,Direito,Direito,13
2016,2,2,2013,104,A,2,FD,Direito,Direito,1
2016,2,2,2013,104,M,2,FD,Direito,Direito,1179
2016,2,2,2013,104,R,2,FD,Direito,Direito,2
2016,2,2,2013,104,T,2,FD,Direito,Direito,31
2016,2,2,Sem cadastro,Sem cadastro,M,2,FD,,,23
2017,1,2,2010,204,A,2,FD,Direito,"Área: Direito Político, Administrativo e Financeiro",1
2017,1,2,2012,704,R,2,FD,Direito,Área Livre,1
2017,1,2,2013,102,A,2,FD,Direito,Direito,6
2017,1,2,2013,102,M,2,FD,Direito,Direito,1188
2017,1,2,2013,102,T,2,FD,Direito,Direito,17
2017,1,2,2013,104,A,2,FD,Direito,Direito,11
2017,1,2,2013,104,M,2,FD,Direito,Direito,1185
2017,1,2,2013,104,R,2,FD,Direito,Direito,2
2017,1,2,2013,104,T,2,FD,Direito,Direito,36
2017,1,2,Sem cadastro,Sem cadastro,M,2,FD,,,39
2017,2,2,2010,102,A,2,FD,Direito,Direito - Núcleo Geral,2
2017,2,2,2010,104,A,2,FD,Direito,Direito - Núcleo Geral,1
2017,2,2,2012,704,R,2,FD,Direito,Área Livre,1
2017,2,2,2013,102,A,2,FD,Direito,Direito,1
2017,2,2,2013,102,M,2,FD,Direito,Direito,1169
2017,2,2,2013,102,T,2,FD,Direito,Direito,22
2017,2,2,2013,104,A,2,FD,Direito,Direito,1
2017,2,2,2013,104,M,2,FD,Direito,Direito,1186
2017,2,2,2013,104,T,2,FD,Direito,Direito,31
2017,2,2,Sem cadastro,Sem cadastro,M,2,FD,,,20
2018,1,2,2012,704,M,2,FD,Direito,Área Livre,1
2018,1,2,2013,102,A,2,FD,Direito,Direito,3
2018,1,2,2013,102,M,2,FD,Direito,Direito,943
2018,1,2,2013,102,T,2,FD,Direito,Direito,26
2018,1,2,2013,104,A,2,FD,Direito,Direito,5
2018,1,2,2013,104,M,2,FD,Direito,Direito,980
2018,1,2,2013,104,T,2,FD,Direito,Direito,34
2018,1,2,2014,102,M,2,FD,Direito,Direito,227
2018,1,2,2014,102,T,2,FD,Direito,Direito,1
2018,1,2,2014,104,A,2,FD,Direito,Direito,1
2018,1,2,2014,104,M,2,FD,Direito,Direito,239
2018,1,2,Sem cadastro,Sem cadastro,M,2,FD,,,29
2018,2,2,2010,102,A,2,FD,Direito,Direito - Núcleo Geral,2
2018,2,2,2013,102,M,2,FD,Direito,Direito,917
2018,2,2,2013,102,T,2,FD,Direito,Direito,27
2018,2,2,2013,104,A,2,FD,Direito,Direito,1
2018,2,2,2013,104,M,2,FD,Direito,Direito,940
2018,2,2,2013,104,T,2,FD,Direito,Direito,43
2018,2,2,2014,102,M,2,FD,Direito,Direito,228
2018,2,2,2014,102,T,2,FD,Direito,Direito,2
2018,2,2,2014,104,M,2,FD,Direito,Direito,237
2018,2,2,2014,104,T,2,FD,Direito,Direito,1
2018,2,2,Sem cadastro,Sem cadastro,M,2,FD,,,29
2019,1,2,2010,102,A,2,FD,Direito,Direito - Núcleo Geral,1
2019,1,2,2011,502,A,2,FD,Direito,Área: Direito de Empresa (Administração Empresarial e Tributária),2
2019,1,2,2013,102,A,2,FD,Direito,Direito,6
2019,1,2,2013,102,M,2,FD,Direito,Direito,721
2019,1,2,2013,102,T,2,FD,Direito,Direito,19
2019,1,2,2013,104,M,2,FD,Direito,Direito,754
2019,1,2,2013,104,R,2,FD,Direito,Direito,1
2019,1,2,2013,104,T,2,FD,Direito,Direito,40
2019,1,2,2014,102,M,2,FD,Direito,Direito,452
2019,1,2,2014,102,T,2,FD,Direito,Direito,7
2019,1,2,2014,104,M,2,FD,Direito,Direito,465
2019,1,2,2014,104,T,2,FD,Direito,Direito,11
2019,1,2,Sem cadastro,Sem cadastro,M,2,FD,,,26
2019,2,2,2010,102,A,2,FD,Direito,Direito - Núcleo Geral,1
2019,2,2,2011,502,A,2,FD,Direito,Área: Direito de Empresa (Administração Empresarial e Tributária),2
2019,2,2,2013,102,M,2,FD,Direito,Direito,711
2019,2,2,2013,102,R,2,FD,Direito,Direito,1
2019,2,2,2013,102,T,2,FD,Direito,Direito,14
2019,2,2,2013,104,A,2,FD,Direito,Direito,3
2019,2,2,2013,104,M,2,FD,Direito,Direito,718
2019,2,2,2013,104,T,2,FD,Direito,Direito,35
2019,2,2,2014,102,A,2,FD,Direito,Direito,1
2019,2,2,2014,102,M,2,FD,Direito,Direito,447
2019,2,2,2014,102,T,2,FD,Direito,Direito,8
2019,2,2,2014,104,A,2,FD,Direito,Direito,2
2019,2,2,2014,104,M,2,FD,Direito,Direito,461
2019,2,2,2014,104,R,2,FD,Direito,Direito,1
2019,2,2,2014,104,T,2,FD,Direito,Direito,7
2019,2,2,Sem cadastro,Sem cadastro,M,2,FD,,,59
2020,1,2,2010,102,A,2,FD,Direito,Direito - Núcleo Geral,1
2020,1,2,2011,502,A,2,FD,Direito,Área: Direito de Empresa (Administração Empresarial e Tributária),2
2020,1,2,2013,102,A,2,FD,Direito,Direito,3
2020,1,2,2013,102,M,2,FD,Direito,Direito,499
2020,1,2,2013,102,T,2,FD,Direito,Direito,9
2020,1,2,2013,104,A,2,FD,Direito,Direito,6
2020,1,2,2013,104,M,2,FD,Direito,Direito,524
2020,1,2,2013,104,R,2,FD,Direito,Direito,1
2020,1,2,2013,104,T,2,FD,Direito,Direito,34
2020,1,2,2014,102,M,2,FD,Direito,Direito,683
2020,1,2,2014,102,T,2,FD,Direito,Direito,9
2020,1,2,2014,104,M,2,FD,Direito,Direito,714
2020,1,2,2014,104,T,2,FD,Direito,Direito,8
2020,1,2,Sem cadastro,Sem cadastro,M,2,FD,,,49
2012,1,3,3010,Sem cadastro,S,3,EP,Engenharia - Ciclo Básico,,4
2012,1,3,3021,100,A,3,EP,Engenharia,Habilitação: Engenharia Civil,3
2012,1,3,3021,100,M,3,EP,Engenharia,Habilitação: Engenharia Civil,816
2012,1,3,3021,100,R,3,EP,Engenharia,Habilitação: Engenharia Civil,1
2012,1,3,3021,100,T,3,EP,Engenharia,Habilitação: Engenharia Civil,12
2012,1,3,3021,Sem cadastro,A,3,EP,Engenharia,,1
2012,1,3,3021,Sem cadastro,M,3,EP,Engenharia,,177
2012,1,3,3031,10,M,3,EP,Engenharia,Grande Área - Engenharia Elétrica,69
2012,1,3,3031,1170,M,3,EP,Engenharia,Habilitação: Engenharia Elétrica - Ênfase em Computação,171
2012,1,3,3031,1170,T,3,EP,Engenharia,Habilitação: Engenharia Elétrica - Ênfase em Computação,3
2012,1,3,3031,150,A,3,EP,Engenharia,Habilitação: Engenharia Elétrica - Ênfase em Automação e Controle,8
2012,1,3,3031,150,M,3,EP,Engenharia,Habilitação: Engenharia Elétrica - Ênfase em Automação e Controle,172
2012,1,3,3031,160,A,3,EP,Engenharia,Habilitação: Engenharia Elétrica - Ênfase em Telecomunicações,1
2012,1,3,3031,160,M,3,EP,Engenharia,Habilitação: Engenharia Elétrica - Ênfase em Telecomunicações,64
2012,1,3,3031,160,T,3,EP,Engenharia,Habilitação: Engenharia Elétrica - Ênfase em Telecomunicações,3
2012,1,3,3031,180,A,3,EP,Engenharia,Habilitação: Engenharia Elétrica - Ênfase em Sistemas Eletrônicos,3
2012,1,3,3031,180,M,3,EP,Engenharia,Habilitação: Engenharia Elétrica - Ênfase em Sistemas Eletrônicos,221
2012,1,3,3031,180,R,3,EP,Engenharia,Habilitação: Engenharia Elétrica - Ênfase em Sistemas Eletrônicos,1
2012,1,3,3031,180,T,3,EP,Engenharia,Habilitação: Engenharia Elétrica - Ênfase em Sistemas Eletrônicos,5
2012,1,3,3031,190,A,3,EP,Engenharia,Habilitação: Engenharia Elétrica - Ênfase em Energia e Automação Elétricas,4
2012,1,3,3031,190,M,3,EP,Engenharia,Habilitação: Engenharia Elétrica - Ênfase em Energia e Automação Elétricas,221
2012,1,3,3031,190,T,3,EP,Engenharia,Habilitação: Engenharia Elétrica - Ênfase em Energia e Automação Elétricas,6
2012,1,3,3031,Sem cadastro,M,3,EP,Engenharia,,136
2012,1,3,3031,Sem cadastro,T,3,EP,Engenharia,,1
2012,1,3,3043,100,A,3,EP,Engenharia,Habilitação: Engenharia Mecânica,11
2012,1,3,3043,100,M,3,EP,Engenharia,Habilitação: Engenharia Mecânica,352
2012,1,3,3043,100,R,3,EP,Engenharia,Habilitação: Engenharia Mecânica,1
2012,1,3,3043,100,T,3,EP,Engenharia,Habilitação: Engenharia Mecânica,4
2012,1,3,3043,Sem cadastro,M,3,EP,Engenharia,,109
2012,1,3,3051,Sem cadastro,M,3,EP,Engenharia,,70
2012,1,3,3051,Sem cadastro,T,3,EP,Engenharia,,8
2012,1,3,3055,Sem cadastro,M,3,EP,Engenharia,,63
2012,1,3,3055,Sem cadastro,T,3,EP,Engenharia,,1
2012,1,3,3061,Sem cadastro,A,3,EP,Engenharia,,4
2012,1,3,3061,Sem cadastro,M,3,EP,Engenharia,,94
2012,1,3,3061,Sem cadastro,T,3,EP,Engenharia,,4
2012,1,3,3071,Sem cadastro,A,3,EP,Engenharia,,5
2012,1,3,3071,Sem cadastro,M,3,EP,Engenharia,,212
2012,1,3,3071,Sem cadastro,R,3,EP,Engenharia,,1
2012,1,3,3071,Sem cadastro,T,3,EP,Engenharia,,4
2012,1,3,3082,Sem cadastro,A,3,EP,Engenharia,,2
2012,1,3,3082,Sem cadastro,M,3,EP,Engenharia,,416
2012,1,3,3082,Sem cadastro,T,3,EP,Engenharia,,6
2012,1,3,3090,Sem cadastro,S,3,EP,Engenharia Química,,1
2012,1,3,3091,110,A,3,EP,Engenharia,Habilitação: Engenharia Química,6
2012,1,3,3091,110,M,3,EP,Engenharia,Habilitação: Engenharia Química,289
2012,1,3,3091,110,T,3,EP,Engenharia,Habilitação: Engenharia Química,3
2012,1,3,3091,Sem cadastro,M,3,EP,Engenharia,,110
2012,1,3,3091,Sem cadastro,T,3,EP,Engenharia,,1
2012,1,3,3101,Sem cadastro,A,3,EP,Engenharia,,1
2012,1,3,3101,Sem cadastro,M,3,EP,Engenharia,,123
2012,1,3,3101,Sem cadastro,T,3,EP,Engenharia,,6
2012,1,3,3111,Sem cadastro,A,3,EP,Engenharia,,3
2012,1,3,3111,Sem cadastro,M,3,EP,Engenharia,,354
2012,1,3,3111,Sem cadastro,R,3,EP,Engenharia,,1
2012,1,3,3111,Sem cadastro,T,3,EP,Engenharia,,11
2012,1,3,3121,10,A,3,EP,Engenharia,Habilitação: Engenharia de Computação,2
2012,1,3,3121,10,M,3,EP,Engenharia,Habilitação: Engenharia de Computação,142
2012,1,3,3121,10,T,3,EP,Engenharia,Habilitação: Engenharia de Computação,4
2012,1,3,3150,Sem cadastro,A,3,EP,Engenharia Ambiental,,6
2012,1,3,3150,Sem cadastro,M,3,EP,Engenharia Ambiental,,207
2012,1,3,3150,Sem cadastro,T,3,EP,Engenharia Ambiental,,7
2012,1,3,Sem cadastro,Sem cadastro,M,3,EP,,,113
2012,2,3,3010,Sem cadastro,S,3,EP,Engenharia - Ciclo Básico,,4
2012,2,3,3021,100,A,3,EP,Engenharia,Habilitação: Engenharia Civil,8
2012,2,3,3021,100,M,3,EP,Engenharia,Habilitação: Engenharia Civil,780
2012,2,3,3021,100,R,3,EP,Engenharia,Habilitação: Engenharia Civil,2
2012,2,3,3021,100,T,3,EP,Engenharia,Habilitação: Engenharia Civil,12
2012,2,3,3021,Sem cadastro,A,3,EP,Engenharia,,1
2012,2,3,3021,Sem cadastro,M,3,EP,Engenharia,,175
2012,2,3,3031,10,M,3,EP,Engenharia,Grande Área - Engenharia Elétrica,68
2012,2,3,3031,10,T,3,EP,Engenharia,Grande Área - Engenharia Elétrica,2
2012,2,3,3031,1170,A,3,EP,Engenharia,Habilitação: Engenharia Elétrica - Ênfase em Computação,1
2012,2,3,3031,1170,M,3,EP,Engenharia,Habilitação: Engenharia Elétrica - Ênfase em Computação,163
2012,2,3,3031,1170,T,3,EP,Engenharia,Habilitação: Engenharia Elétrica - Ênfase em Computação,5
2012,2,3,3031,150,A,3,EP,Engenharia,Habilitação: Engenharia Elétrica - Ênfase em Automação e Controle,2
2012,2,3,3031,150,M,3,EP,Engenharia,Habilitação: Engenharia Elétrica - Ênfase em Automação e Controle,169
2012,2,3,3031,150,T,3,EP,Engenharia,Habilitação: Engenharia Elétrica - Ênfase em Automação e Controle,2
2012,2,3,3031,160,M,3,EP,Engenharia,Habilitação: Engenharia Elétrica - Ênfase em Telecomunicações,62
2012,2,3,3031,160,T,3,EP,Engenharia,Habilitação: Engenharia Elétrica - Ênfase em Telecomunicações,1
2012,2,3,3031,180,A,3,EP,Engenharia,Habilitação: Engenharia Elétrica - Ênfase em Sistemas Eletrônicos,1
2012,2,3,3031,180,M,3,EP,Engenharia,Habilitação: Engenharia Elétrica - Ênfase em Sistemas Eletrônicos,212
2012,2,3,3031,180,R,3,EP,Engenharia,Habilitação: Engenharia Elétrica - Ênfase em Sistemas Eletrônicos,1
2012,2,3,3031,180,T,3,EP,Engenharia,Habilitação: Engenharia Elétrica - Ênfase em Sistemas Eletrônicos,7
2012,2,3,3031,190,A,3,EP,Engenharia,Habilitação: Engenharia Elétrica - Ênfase em Energia e Automação Elétricas,2
2012,2,3,3031,190,M,3,EP,Engenharia,Habilitação: Engenharia Elétrica - Ênfase em Energia e Automação Elétricas,207
2012,2,3,3031,190,T,3,EP,Engenharia,Habilitação: Engenharia Elétrica - Ênfase em Energia e Automação Elétricas,9
2012,2,3,3031,Sem cadastro,M,3,EP,Engenharia,,133
2012,2,3,3031,Sem cadastro,T,3,EP,Engenharia,,3
2012,2,3,3043,100,A,3,EP,Engenharia,Habilitação: Engenharia Mecânica,6
2012,2,3,3043,100,M,3,EP,Engenharia,Habilitação: Engenharia Mecânica,343
2012,2,3,3043,100,R,3,EP,Engenharia,Habilitação: Engenharia Mecânica,2
2012,2,3,3043,100,T,3,EP,Engenharia,Habilitação: Engenharia Mecânica,7
2012,2,3,3043,Sem cadastro,M,3,EP,Engenharia,,106
2012,2,3,3043,Sem cadastro,T,3,EP,Engenharia,,1
2012,2,3,3051,Sem cadastro,A,3,EP,Engenharia,,1
2012,2,3,3051,Sem cadastro,M,3,EP,Engenharia,,70
2012,2,3,3051,Sem cadastro,T,3,EP,Engenharia,,7
2012,2,3,3055,Sem cadastro,A,3,EP,Engenharia,,1
2012,2,3,3055,Sem cadastro,M,3,EP,Engenharia,,62
2012,2,3,3055,Sem cadastro,T,3,EP,Engenharia,,2
2012,2,3,3061,Sem cadastro,A,3,EP,Engenharia,,4
2012,2,3,3061,Sem cadastro,M,3,EP,Engenharia,,87
2012,2,3,3061,Sem cadastro,T,3,EP,Engenharia,,5
2012,2,3,3071,Sem cadastro,A,3,EP,Engenharia,,7
2012,2,3,3071,Sem cadastro,M,3,EP,Engenharia,,195
2012,2,3,3071,Sem cadastro,R,3,EP,Engenharia,,1
2012,2,3,3071,Sem cadastro,T,3,EP,Engenharia,,6
2012,2,3,3082,Sem cadastro,A,3,EP,Engenharia,,5
2012,2,3,3082,Sem cadastro,M,3,EP,Engenharia,,402
2012,2,3,3082,Sem cadastro,R,3,EP,Engenharia,,1
2012,2,3,3082,Sem cadastro,T,3,EP,Engenharia,,8
2012,2,3,3090,Sem cadastro,S,3,EP,Engenharia Química,,1
2012,2,3,3091,110,A,3,EP,Engenharia,Habilitação: Engenharia Química,8
2012,2,3,3091,110,M,3,EP,Engenharia,Habilitação: Engenharia Química,270
2012,2,3,3091,110,T,3,EP,Engenharia,Habilitação: Engenharia Química,2
2012,2,3,3091,Sem cadastro,M,3,EP,Engenharia,,107
2012,2,3,3101,Sem cadastro,A,3,EP,Engenharia,,1
2012,2,3,3101,Sem cadastro,M,3,EP,Engenharia,,116
2012,2,3,3101,Sem cadastro,R,3,EP,Engenharia,,1
2012,2,3,3101,Sem cadastro,T,3,EP,Engenharia,,6
2012,2,3,3111,Sem cadastro,A,3,EP,Engenharia,,2
2012,2,3,3111,Sem cadastro,M,3,EP,Engenharia,,351
2012,2,3,3111,Sem cadastro,T,3,EP,Engenharia,,7
2012,2,3,3121,10,A,3,EP,Engenharia,Habilitação: Engenharia de Computação,3
2012,2,3,3121,10,M,3,EP,Engenharia,Habilitação: Engenharia de Computação,136
2012,2,3,3121,10,T,3,EP,Engenharia,Habilitação: Engenharia de Computação,5
2012,2,3,3150,Sem cadastro,A,3,EP,Engenharia Ambiental,,5
2012,2,3,3150,Sem cadastro,M,3,EP,Engenharia Ambiental,,198
2012,2,3,3150,Sem cadastro,T,3,EP,Engenharia Ambiental,,5
2012,2,3,Sem cadastro,Sem cadastro,M,3,EP,,,135
2013,1,3,3010,Sem cadastro,S,3,EP,Engenharia - Ciclo Básico,,4
2013,1,3,3021,100,A,3,EP,Engenharia,Habilitação: Engenharia Civil,7
2013,1,3,3021,100,M,3,EP,Engenharia,Habilitação: Engenharia Civil,787
2013,1,3,3021,100,T,3,EP,Engenharia,Habilitação: Engenharia Civil,12
2013,1,3,3021,Sem cadastro,M,3,EP,Engenharia,,177
2013,1,3,3021,Sem cadastro,T,3,EP,Engenharia,,1
2013,1,3,3031,10,A,3,EP,Engenharia,Grande Área - Engenharia Elétrica,1
2013,1,3,3031,10,M,3,EP,Engenharia,Grande Área - Engenharia Elétrica,69
2013,1,3,3031,1170,A,3,EP,Engenharia,Habilitação: Engenharia Elétrica - Ênfase em Computação,1
2013,1,3,3031,1170,M,3,EP,Engenharia,Habilitação: Engenharia Elétrica - Ênfase em Computação,180
2013,1,3,3031,1170,T,3,EP,Engenharia,Habilitação: Engenharia Elétrica - Ênfase em Computação,6
2013,1,3,3031,150,M,3,EP,Engenharia,Habilitação: Engenharia Elétrica - Ênfase em Automação e Controle,175
2013,1,3,3031,150,T,3,EP,Engenharia,Habilitação: Engenharia Elétrica - Ênfase em Automação e Controle,3
2013,1,3,3031,160,M,3,EP,Engenharia,Habilitação: Engenharia Elétrica - Ênfase em Telecomunicações,61
2013,1,3,3031,160,T,3,EP,Engenharia,Habilitação: Engenharia Elétrica - Ênfase em Telecomunicações,3
2013,1,3,3031,180,A,3,EP,Engenharia,Habilitação: Engenharia Elétrica - Ênfase em Sistemas Eletrônicos,1
2013,1,3,3031,180,M,3,EP,Engenharia,Habilitação: Engenharia Elétrica - Ênfase em Sistemas Eletrônicos,227
2013,1,3,3031,180,T,3,EP,Engenharia,Habilitação: Engenharia Elétrica - Ênfase em Sistemas Eletrônicos,4
2013,1,3,3031,190,A,3,EP,Engenharia,Habilitação: Engenharia Elétrica - Ênfase em Energia e Automação Elétricas,3
2013,1,3,3031,190,M,3,EP,Engenharia,Habilitação: Engenharia Elétrica - Ênfase em Energia e Automação Elétricas,239
2013,1,3,3031,190,T,3,EP,Engenharia,Habilitação: Engenharia Elétrica - Ênfase em Energia e Automação Elétricas,7
2013,1,3,3031,Sem cadastro,M,3,EP,Engenharia,,141
2013,1,3,3031,Sem cadastro,T,3,EP,Engenharia,,1
2013,1,3,3043,100,A,3,EP,Engenharia,Habilitação: Engenharia Mecânica,7
2013,1,3,3043,100,M,3,EP,Engenharia,Habilitação: Engenharia Mecânica,358
2013,1,3,3043,100,R,3,EP,Engenharia,Habilitação: Engenharia Mecânica,1
2013,1,3,3043,100,T,3,EP,Engenharia,Habilitação: Engenharia Mecânica,7
